"subject" "activity" "sensor" "direction" "mean" "std"
21 "SITTING" "Gyro" "Y" -0.993670654117647 -0.575153259658824
21 "SITTING" "Gyro" "Z" -0.976299846117647 -0.468758830435294
21 "STANDING" "Acc" "X" 0.27695224258427 -0.981419961123596
21 "STANDING" "Acc" "Y" -0.0167084730205618 -0.943601625393258
21 "STANDING" "Acc" "Z" -0.110417855808989 -0.946123407078652
21 "STANDING" "Gyro" "X" -0.994490091910112 -0.939999843033708
21 "STANDING" "Gyro" "Y" -0.987365507640449 -0.437083464921348
21 "STANDING" "Gyro" "Z" -0.956587934606742 -0.423452986820225
21 "WALKING" "Acc" "X" 0.279183526730769 -0.297814843538462
21 "WALKING" "Acc" "Y" -0.0181610317526923 0.0540880509209615
21 "WALKING" "Acc" "Z" -0.104319332403846 -0.16868872575
21 "WALKING" "Gyro" "X" -0.685741846923077 -0.230882208403846
21 "WALKING" "Gyro" "Y" -0.426292098846154 0.406126539038462
21 "WALKING" "Gyro" "Z" -0.11432614605 0.348652171730769
21 "WALKING_DOWNSTAIRS" "Acc" "X" 0.3014610196 0.224343492244444
21 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0173195390157778 0.301336399711111
21 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.09816866218 -0.0717893558666667
21 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.603877357555556 -0.286428984266667
21 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.0331361100688889 0.183420645977778
21 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.0631018558522222 0.384249504
21 "WALKING_UPSTAIRS" "Acc" "X" 0.265194544680851 -0.240808282276596
21 "WALKING_UPSTAIRS" "Acc" "Y" -0.0237218695148936 0.109787469104255
21 "WALKING_UPSTAIRS" "Acc" "Z" -0.125414265340426 -0.219707928574468
21 "WALKING_UPSTAIRS" "Gyro" "X" -0.720035713617021 -0.272703099187234
21 "WALKING_UPSTAIRS" "Gyro" "Y" -0.349731617446809 0.49401420212766
21 "WALKING_UPSTAIRS" "Gyro" "Z" -0.215604576297872 0.211260705106383
22 "LAYING" "Acc" "X" 0.279959721194444 -0.947735251944444
22 "LAYING" "Acc" "Y" -0.0142629864502778 -0.913276301666667
22 "LAYING" "Acc" "Z" -0.110800924652778 -0.942945807916667
22 "LAYING" "Gyro" "X" -0.991390866111111 -0.95474967375
22 "LAYING" "Gyro" "Y" -0.959864085138889 -0.343116105111111
22 "LAYING" "Gyro" "Z" -0.940692543055556 -0.478574138055556
22 "SITTING" "Acc" "X" 0.273583822709677 -0.978466823709677
22 "SITTING" "Acc" "Y" -0.0123468446419355 -0.928059133795645
22 "SITTING" "Acc" "Z" -0.105827369516129 -0.917564853870968
22 "SITTING" "Gyro" "X" -0.98553367516129 -0.914178191290323
22 "SITTING" "Gyro" "Y" -0.983063573870968 -0.403206634448387
22 "SITTING" "Gyro" "Z" -0.942006465903226 -0.482602763854839
22 "STANDING" "Acc" "X" 0.279053861587302 -0.985000527142857
22 "STANDING" "Acc" "Y" -0.0158563207496825 -0.922693288412698
22 "STANDING" "Acc" "Z" -0.104967423820635 -0.942201655238095
22 "STANDING" "Gyro" "X" -0.995464337301587 -0.945144851269841
22 "STANDING" "Gyro" "Y" -0.992787328253968 -0.517507924603175
22 "STANDING" "Gyro" "Z" -0.951018858253968 -0.348919234271111
22 "WALKING" "Acc" "X" 0.27886459 -0.00865921919565217
22 "WALKING" "Acc" "Y" -0.0167213607957174 0.100384246321739
22 "WALKING" "Acc" "Z" -0.107112510934783 -0.213351968804348
22 "WALKING" "Gyro" "X" -0.717405399565217 -0.297149084782609
22 "WALKING" "Gyro" "Y" -0.0724002640513044 0.597877083695652
22 "WALKING" "Gyro" "Z" -0.406576661086957 0.403949185652174
22 "WALKING_DOWNSTAIRS" "Acc" "X" 0.284458963861111 0.348618168333333
22 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0197999371686389 0.239812250944444
22 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.1074157796 -0.325722718055556
22 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.787542350277778 -0.402705040888889
22 "WALKING_DOWNSTAIRS" "Gyro" "Y" 0.272597863416667 0.362491663611111
22 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.0526199338055556 0.329998815555556
22 "WALKING_UPSTAIRS" "Acc" "X" 0.248391534566667 0.0835738640921429
22 "WALKING_UPSTAIRS" "Acc" "Y" -0.0268622561133333 0.250067523738095
22 "WALKING_UPSTAIRS" "Acc" "Z" -0.117550861738095 -0.109613216345238
22 "WALKING_UPSTAIRS" "Gyro" "X" -0.636634566904762 -0.238344524333333
22 "WALKING_UPSTAIRS" "Gyro" "Y" 0.0204317946442857 0.564104972619048
22 "WALKING_UPSTAIRS" "Gyro" "Z" 0.0319268719428571 0.321462869380952
23 "LAYING" "Acc" "X" 0.274038007986111 -0.956756363194444
23 "LAYING" "Acc" "Y" -0.0216553835833333 -0.976309827361111
23 "LAYING" "Acc" "Z" -0.104256776291667 -0.973223495416667
23 "LAYING" "Gyro" "X" -0.99844298625 -0.975291873055556
23 "LAYING" "Gyro" "Y" -0.96166326125 -0.202642196533333
23 "LAYING" "Gyro" "Z" -0.977368510694444 -0.659276373055556
23 "SITTING" "Acc" "X" 0.273351251617647 -0.987607636617647
23 "SITTING" "Acc" "Y" -0.0133945015676471 -0.934933559264706
23 "SITTING" "Acc" "Z" -0.103808679294118 -0.905584390323529
23 "SITTING" "Gyro" "X" -0.977770604558823 -0.890082727647059
23 "SITTING" "Gyro" "Y" -0.991397744117647 -0.577015156691176
23 "SITTING" "Gyro" "Z" -0.946250898088235 -0.496953021332353
23 "STANDING" "Acc" "X" 0.277899323235294 -0.985421519558824
23 "STANDING" "Acc" "Y" -0.0177475547867647 -0.9584444925
23 "STANDING" "Acc" "Z" -0.1105970177575 -0.929409745147059
23 "STANDING" "Gyro" "X" -0.993242340882353 -0.927981255294118
23 "STANDING" "Gyro" "Y" -0.989747590294118 -0.47527120025
23 "STANDING" "Gyro" "Z" -0.968926251323529 -0.475546295397059
23 "WALKING" "Acc" "X" 0.273211884237288 -0.313521773389831
23 "WALKING" "Acc" "Y" -0.0183618711932203 -0.119020586510678
23 "WALKING" "Acc" "Z" -0.113382994084746 0.164220685383051
23 "WALKING" "Gyro" "X" -0.387642619508475 -7.77883166101688e-05
23 "WALKING" "Gyro" "Y" -0.408544327457627 0.472517960508475
23 "WALKING" "Gyro" "Z" -0.531135733050847 0.301191047915254
23 "WALKING_DOWNSTAIRS" "Acc" "X" 0.289897411148148 0.0441392843425926
23 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0162111457238889 0.10825903416963
23 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.0988123712574074 0.229898742944444
23 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.314041100388889 -0.139848462240741
23 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.277814663203704 0.430565575555556
23 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.131817536261111 0.277878289611111
23 "WALKING_UPSTAIRS" "Acc" "X" 0.249995171031373 -0.243887818513725
23 "WALKING_UPSTAIRS" "Acc" "Y" -0.0323844029237255 0.0448435785868627
23 "WALKING_UPSTAIRS" "Acc" "Z" -0.126890616782353 0.10080118935098
23 "WALKING_UPSTAIRS" "Gyro" "X" -0.449455007647059 0.0488109551529412
23 "WALKING_UPSTAIRS" "Gyro" "Y" -0.422837678039216 0.398915416666667
23 "WALKING_UPSTAIRS" "Gyro" "Z" -0.28881405997451 0.103969421301961
24 "LAYING" "Acc" "X" 0.272850494930556 -0.967984021111111
24 "LAYING" "Acc" "Y" -0.0173555210111111 -0.983126461944444
24 "LAYING" "Acc" "Z" -0.107236237236111 -0.973566958888889
24 "LAYING" "Gyro" "X" -0.998542558611111 -0.973700639444444
24 "LAYING" "Gyro" "Y" -0.970333939444444 -0.262665943718056
24 "LAYING" "Gyro" "Z" -0.986560310277778 -0.613177543611111
24 "SITTING" "Acc" "X" 0.273475690147059 -0.990593766617647
24 "SITTING" "Acc" "Y" -0.0131255097938235 -0.956255962058824
24 "SITTING" "Acc" "Z" -0.103041061426471 -0.957056111470588
24 "SITTING" "Gyro" "X" -0.996835725735294 -0.956542279264706
24 "SITTING" "Gyro" "Y" -0.992209972794118 -0.586387263970588
24 "SITTING" "Gyro" "Z" -0.963566190441176 -0.431344161461765
24 "STANDING" "Acc" "X" 0.280348883913043 -0.98725587115942
24 "STANDING" "Acc" "Y" -0.0144785340348986 -0.936871974347826
24 "STANDING" "Acc" "Z" -0.108222553855072 -0.930283530144928
24 "STANDING" "Gyro" "X" -0.992331340724638 -0.925328251884058
24 "STANDING" "Gyro" "Y" -0.992356046811594 -0.513798177297101
24 "STANDING" "Gyro" "Z" -0.94899992884058 -0.349548999869565
24 "WALKING" "Acc" "X" 0.276980816034483 -0.47076236637931
24 "WALKING" "Acc" "Y" -0.0225446400534483 -0.154127498163793
24 "WALKING" "Acc" "Z" -0.110595952913793 -0.288840016206897
24 "WALKING" "Gyro" "X" -0.768584277068965 -0.312037913275862
24 "WALKING" "Gyro" "Y" -0.521993660172414 0.494563015344828
24 "WALKING" "Gyro" "Z" -0.432722028793103 0.328203755931034
24 "WALKING_DOWNSTAIRS" "Acc" "X" 0.288631208909091 -0.08273248054
24 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0145730348310909 -0.102607326783636
24 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.104818820272727 -0.205566380745455
24 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.708180375272727 -0.330148126472727
24 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.318467614727273 0.170949365914545
24 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.465284575090909 0.359745736545455
24 "WALKING_UPSTAIRS" "Acc" "X" 0.269881106779661 -0.344399351355932
24 "WALKING_UPSTAIRS" "Acc" "Y" -0.0251979434569492 -0.116804488966102
24 "WALKING_UPSTAIRS" "Acc" "Z" -0.114248610966102 -0.255601012881356
24 "WALKING_UPSTAIRS" "Gyro" "X" -0.744822363898305 -0.440908317288136
24 "WALKING_UPSTAIRS" "Gyro" "Y" -0.571528104915254 0.209585455464407
24 "WALKING_UPSTAIRS" "Gyro" "Z" -0.358744104915254 0.212687626337288
25 "LAYING" "Acc" "X" 0.250791828613699 -0.909116474109589
25 "LAYING" "Acc" "Y" -0.0188943663671233 -0.691770680561644
25 "LAYING" "Acc" "Z" -0.100428830260274 -0.717262004013699
25 "LAYING" "Gyro" "X" -0.750311705520548 -0.664230813863014
25 "LAYING" "Gyro" "Y" -0.919499975068493 -0.179760783753425
25 "LAYING" "Gyro" "Z" -0.708375021232877 -0.197275899019178
25 "SITTING" "Acc" "X" 0.278541482461538 -0.991892828615385
25 "SITTING" "Acc" "Y" -0.0147696808030769 -0.947457617061538
25 "SITTING" "Acc" "Z" -0.109160440476923 -0.965139552153846
25 "SITTING" "Gyro" "X" -0.996830256923077 -0.960311766615385
25 "SITTING" "Gyro" "Y" -0.993727935230769 -0.605659380307692
25 "SITTING" "Gyro" "Z" -0.958438878461538 -0.528917001353846
25 "STANDING" "Acc" "X" 0.278013701621622 -0.991970126756757
25 "STANDING" "Acc" "Y" -0.0163569730274324 -0.954569225945946
25 "STANDING" "Acc" "Z" -0.107352957594595 -0.964642688108108
25 "STANDING" "Gyro" "X" -0.994333847567568 -0.957945470175676
25 "STANDING" "Gyro" "Y" -0.994409044864865 -0.582504822921622
25 "STANDING" "Gyro" "Z" -0.964954499864865 -0.462868465945946
25 "WALKING" "Acc" "X" 0.278992759054054 -0.596007443513514
25 "WALKING" "Acc" "Y" -0.0186477624716216 -0.161852411581081
25 "WALKING" "Acc" "Z" -0.108737636297297 -0.437133403243243
25 "WALKING" "Gyro" "X" -0.851495974189189 -0.442871711486486
25 "WALKING" "Gyro" "Y" -0.656442930405405 0.424723484864865
25 "WALKING" "Gyro" "Z" -0.385943137297297 0.278820281378378
25 "WALKING_DOWNSTAIRS" "Acc" "X" 0.291329666206897 -0.253756934258621
25 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0210170522987931 -0.14054060387069
25 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.107192376965517 -0.457972381896552
25 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.86097938637931 -0.471253987758621
25 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.36608110237931 0.368570339482759
25 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.385184236551724 0.291800220931034
25 "WALKING_UPSTAIRS" "Acc" "X" 0.277995411384615 -0.459775646153846
25 "WALKING_UPSTAIRS" "Acc" "Y" -0.0269863524264615 -0.223086808769231
25 "WALKING_UPSTAIRS" "Acc" "Z" -0.126210440292308 -0.296523975076923
25 "WALKING_UPSTAIRS" "Gyro" "X" -0.760121480769231 -0.183969651523077
25 "WALKING_UPSTAIRS" "Gyro" "Y" -0.635215518307692 0.297529592615385
25 "WALKING_UPSTAIRS" "Gyro" "Z" -0.438854103076923 0.170946752190769
26 "LAYING" "Acc" "X" 0.271645864540789 -0.969445445263158
26 "LAYING" "Acc" "Y" -0.0191895728026316 -0.983231351842105
26 "LAYING" "Acc" "Z" -0.105002540289474 -0.984500013157895
26 "LAYING" "Gyro" "X" -0.999097431184211 -0.986214953684211
26 "LAYING" "Gyro" "Y" -0.977823088552632 -0.394568912986842
26 "LAYING" "Gyro" "Z" -0.985325815921053 -0.691974394210526
26 "SITTING" "Acc" "X" 0.258243530166667 -0.979768987948718
26 "SITTING" "Acc" "Y" -0.00713364541358974 -0.94079896551282
26 "SITTING" "Acc" "Z" -0.0974448692333333 -0.950004414102564
26 "SITTING" "Gyro" "X" -0.988521741666667 -0.942921379871795
26 "SITTING" "Gyro" "Y" -0.981836637948718 -0.568340089666667
26 "SITTING" "Gyro" "Z" -0.946503618076923 -0.527755755782051
26 "STANDING" "Acc" "X" 0.281127035405405 -0.993069368783784
26 "STANDING" "Acc" "Y" -0.0166608306652703 -0.949466155405405
26 "STANDING" "Acc" "Z" -0.110237796416216 -0.962988401351351
26 "STANDING" "Gyro" "X" -0.997036937027027 -0.957826709189189
26 "STANDING" "Gyro" "Y" -0.994981077297297 -0.613909832324324
26 "STANDING" "Gyro" "Z" -0.95928623 -0.509466666040541
26 "WALKING" "Acc" "X" 0.279264443728814 -0.340185527559322
26 "WALKING" "Acc" "Y" -0.0154259586949153 -0.136351391645763
26 "WALKING" "Acc" "Z" -0.108927011474576 -0.333486502542373
26 "WALKING" "Gyro" "X" -0.796093406949153 -0.407641372711864
26 "WALKING" "Gyro" "Y" -0.466039762542373 0.416474762033898
26 "WALKING" "Gyro" "Z" -0.347736917779661 0.237506086508475
26 "WALKING_DOWNSTAIRS" "Acc" "X" 0.2792845828 0.17395384962
26 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.01262580966778 -0.011629910112
26 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.1064396194 -0.284807676
26 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.7629298862 -0.3605422158
26 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.105941023575 0.12307343432
26 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.36890082984 0.3368741088
26 "WALKING_UPSTAIRS" "Acc" "X" 0.272691394545455 -0.169006952418182
26 "WALKING_UPSTAIRS" "Acc" "Y" -0.0281633797398182 -0.0491726302763636
26 "WALKING_UPSTAIRS" "Acc" "Z" -0.121943461236364 -0.404596936545455
26 "WALKING_UPSTAIRS" "Gyro" "X" -0.833509571454545 -0.445473432
26 "WALKING_UPSTAIRS" "Gyro" "Y" -0.494682468181818 0.583205785090909
26 "WALKING_UPSTAIRS" "Gyro" "Z" -0.279474796381818 0.2282964602
27 "LAYING" "Acc" "X" 0.274102492432432 -0.978455153108108
27 "LAYING" "Acc" "Y" -0.0179867611216216 -0.983736043783784
27 "LAYING" "Acc" "Z" -0.107699732837838 -0.986636996081081
27 "LAYING" "Gyro" "X" -0.999491630405405 -0.98659841972973
27 "LAYING" "Gyro" "Y" -0.983682486891892 -0.459778406027027
27 "LAYING" "Gyro" "Z" -0.987122948243243 -0.651958249594595
27 "SITTING" "Acc" "X" 0.273941302571429 -0.988580107714286
27 "SITTING" "Acc" "Y" -0.0155269799285714 -0.971579125714286
27 "SITTING" "Acc" "Z" -0.105521912588571 -0.965858735142857
27 "SITTING" "Gyro" "X" -0.995890100571429 -0.963865011857143
27 "SITTING" "Gyro" "Y" -0.990293707428571 -0.575177555465714
27 "SITTING" "Gyro" "Z" -0.975920168428571 -0.568478496114286
27 "STANDING" "Acc" "X" 0.279566921625 -0.9919515835
27 "STANDING" "Acc" "Y" -0.016593236445 -0.955171419
27 "STANDING" "Acc" "Z" -0.107835818025 -0.962408444875
27 "STANDING" "Gyro" "X" -0.996356327 -0.95930318875
27 "STANDING" "Gyro" "Y" -0.99414685425 -0.599433041125
27 "STANDING" "Gyro" "Z" -0.966382718625 -0.5201619206
27 "WALKING" "Acc" "X" 0.276849485438596 -0.348475560526316
27 "WALKING" "Acc" "Y" -0.0166478783221912 -0.187301214964912
27 "WALKING" "Acc" "Z" -0.112822289263158 -0.297318273508772
27 "WALKING" "Gyro" "X" -0.773892315789474 -0.366071275964912
27 "WALKING" "Gyro" "Y" -0.468512298245614 0.456144211578947
27 "WALKING" "Gyro" "Z" -0.356020026140351 0.226426027473684
27 "WALKING_DOWNSTAIRS" "Acc" "X" 0.2975441875 0.167407531090909
27 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0135564467159091 -0.0979710029522727
27 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.112837694688636 -0.240040783340909
27 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.728596569090909 -0.362214051104545
27 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.0368878163840909 0.251000345295455
27 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.339369403409091 0.306669037045455
27 "WALKING_UPSTAIRS" "Acc" "X" 0.265770253921569 -0.295439547254902
27 "WALKING_UPSTAIRS" "Acc" "Y" -0.0200953324078431 -0.0950104077
27 "WALKING_UPSTAIRS" "Acc" "Z" -0.123530438196078 -0.23070787672549
27 "WALKING_UPSTAIRS" "Gyro" "X" -0.726411350196078 -0.226075234152941
27 "WALKING_UPSTAIRS" "Gyro" "Y" -0.421394426862745 0.318063298823529
27 "WALKING_UPSTAIRS" "Gyro" "Z" -0.290057013058824 0.19938960454902
28 "LAYING" "Acc" "X" 0.2759134825 -0.9688882955
28 "LAYING" "Acc" "Y" -0.0167537858225 -0.945386780375
28 "LAYING" "Acc" "Z" -0.1083448529625 -0.956450342875
28 "LAYING" "Gyro" "X" -0.996556602125 -0.958842083
28 "LAYING" "Gyro" "Y" -0.973613363375 -0.31741377867625
28 "LAYING" "Gyro" "Z" -0.95562801275 -0.4464393008625
28 "SITTING" "Acc" "X" 0.276977629444444 -0.983272806805556
28 "SITTING" "Acc" "Y" -0.0185404441258333 -0.939905244861111
28 "SITTING" "Acc" "Z" -0.111517939555556 -0.936667245694444
28 "SITTING" "Gyro" "X" -0.994282342916667 -0.935197509166667
28 "SITTING" "Gyro" "Y" -0.988481687361111 -0.429742190290278
28 "SITTING" "Gyro" "Z" -0.953640475833333 -0.424872008319444
28 "STANDING" "Acc" "X" 0.277795069113924 -0.977748638607595
28 "STANDING" "Acc" "Y" -0.0172635124672152 -0.875689216835443
28 "STANDING" "Acc" "Z" -0.106579385202532 -0.905123824177215
28 "STANDING" "Gyro" "X" -0.990531242025317 -0.903206791772152
28 "STANDING" "Gyro" "Y" -0.986197866329114 -0.374627149399747
28 "STANDING" "Gyro" "Z" -0.909255912151899 -0.288386032101266
28 "WALKING" "Acc" "X" 0.281228223888889 -0.293003522222222
28 "WALKING" "Acc" "Y" -0.0156759722981481 -0.117886186425926
28 "WALKING" "Acc" "Z" -0.103714705396296 -0.300928395925926
28 "WALKING" "Gyro" "X" -0.774039887407407 -0.389448770185185
28 "WALKING" "Gyro" "Y" -0.367666246111111 0.33892114037037
28 "WALKING" "Gyro" "Z" -0.299224066222222 0.282005641592593
28 "WALKING_DOWNSTAIRS" "Acc" "X" 0.293642076521739 0.125712887943478
28 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0220230465913043 0.156496646504348
28 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.10858897408913 -0.341031811521739
28 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.793950591086957 -0.426225923478261
28 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.0916212979663043 0.230387377458696
28 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.204767377326087 0.328206572826087
28 "WALKING_UPSTAIRS" "Acc" "X" 0.262005841764706 -0.242062430294118
28 "WALKING_UPSTAIRS" "Acc" "Y" -0.0279443943478431 -0.146753877035294
28 "WALKING_UPSTAIRS" "Acc" "Z" -0.121514025692157 -0.28598691372549
28 "WALKING_UPSTAIRS" "Gyro" "X" -0.760519151764706 -0.518253104117647
28 "WALKING_UPSTAIRS" "Gyro" "Y" -0.437056121372549 0.313938000490196
28 "WALKING_UPSTAIRS" "Gyro" "Z" -0.413373298823529 0.209570656921569
29 "LAYING" "Acc" "X" 0.287295196811594 -0.984219555507246
29 "LAYING" "Acc" "Y" -0.0171965484202899 -0.990240946666667
29 "LAYING" "Acc" "Z" -0.109462068173913 -0.987255149855072
29 "LAYING" "Gyro" "X" -0.999292614637681 -0.985445623768116
29 "LAYING" "Gyro" "Y" -0.985270953188406 -0.500883234492754
29 "LAYING" "Gyro" "Z" -0.990716279275362 -0.679594165942029
29 "SITTING" "Acc" "X" 0.2771799775 -0.9907450195
29 "SITTING" "Acc" "Y" -0.016630680375 -0.963222497833333
29 "SITTING" "Acc" "Z" -0.1104118192 -0.968063878166667
29 "SITTING" "Gyro" "X" -0.996798015833333 -0.97007693
29 "SITTING" "Gyro" "Y" -0.9929482475 -0.596231382181667
29 "SITTING" "Gyro" "Z" -0.969550652333333 -0.562125968066667
29 "STANDING" "Acc" "X" 0.277965065846154 -0.996068635384615
29 "STANDING" "Acc" "Y" -0.0172605869061538 -0.969295721076923
29 "STANDING" "Acc" "Z" -0.108659067476923 -0.980207488923077
29 "STANDING" "Gyro" "X" -0.999256448 -0.978403214615385
29 "STANDING" "Gyro" "Y" -0.996892922307692 -0.683258606815385
29 "STANDING" "Gyro" "Z" -0.974402431538462 -0.520461138984615
29 "WALKING" "Acc" "X" 0.271999916792453 -0.174337940226415
29 "WALKING" "Acc" "Y" -0.0162915600588679 -0.0917540612869811
29 "WALKING" "Acc" "Z" -0.106632427301887 -0.242828038264151
29 "WALKING" "Gyro" "X" -0.736866227735849 -0.380246183584906
29 "WALKING" "Gyro" "Y" -0.270224307471698 0.417384396981132
29 "WALKING" "Gyro" "Z" -0.338759174150943 0.196215905924528
29 "WALKING_DOWNSTAIRS" "Acc" "X" 0.293140441083333 0.167383602458333
29 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.01494121505625 -0.12246346700625
29 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.0981339984895833 -0.223177999879167
29 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.716841009375 -0.267492271895833
29 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.114045849904583 0.228925842958333
29 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.437754265083333 0.233804748979167
29 "WALKING_UPSTAIRS" "Acc" "X" 0.265423066877551 -0.0867715569693878
29 "WALKING_UPSTAIRS" "Acc" "Y" -0.0299465312326531 -0.122128287642857
29 "WALKING_UPSTAIRS" "Acc" "Z" -0.118000587840816 0.0995443502346939
29 "WALKING_UPSTAIRS" "Gyro" "X" -0.447973242693878 -0.0324615612612245
29 "WALKING_UPSTAIRS" "Gyro" "Y" -0.410412340204082 0.297490060612245
29 "WALKING_UPSTAIRS" "Gyro" "Z" -0.297798024285714 0.165860119020408
30 "LAYING" "Acc" "X" 0.281033900571429 -0.976362515428571
30 "LAYING" "Acc" "Y" -0.0194494098614286 -0.954201823857143
30 "LAYING" "Acc" "Z" -0.1036581505 -0.967044236428571
30 "LAYING" "Gyro" "X" -0.997529088571429 -0.973008269571429
30 "LAYING" "Gyro" "Y" -0.984864869571429 -0.365574109085714
30 "LAYING" "Gyro" "Z" -0.970106524857143 -0.559562699255714
30 "SITTING" "Acc" "X" 0.268336081379032 -0.983622744193548
30 "SITTING" "Acc" "Y" -0.00804731295322581 -0.937857000806452
30 "SITTING" "Acc" "Z" -0.099515446133871 -0.950654041290323
30 "SITTING" "Gyro" "X" -0.992063197258064 -0.950425189516129
30 "SITTING" "Gyro" "Y" -0.986359458709677 -0.533498623709677
30 "SITTING" "Gyro" "Z" -0.94848053016129 -0.492139382483871
30 "STANDING" "Acc" "X" 0.277112699152542 -0.977559426949153
30 "STANDING" "Acc" "Y" -0.0170163887813559 -0.891654527118644
30 "STANDING" "Acc" "Z" -0.108756209835593 -0.912850596949152
30 "STANDING" "Gyro" "X" -0.988634171186441 -0.90743452440678
30 "STANDING" "Gyro" "Y" -0.991662735762712 -0.482826861491525
30 "STANDING" "Gyro" "Z" -0.914702947627119 -0.275099996481356
30 "WALKING" "Acc" "X" 0.276406758 -0.346394275230769
30 "WALKING" "Acc" "Y" -0.0175880385730769 -0.173550021692308
30 "WALKING" "Acc" "Z" -0.0986247068969231 -0.120476783907692
30 "WALKING" "Gyro" "X" -0.648361524153846 -0.17087451882
30 "WALKING" "Gyro" "Y" -0.498528091384615 0.332769209538462
30 "WALKING" "Gyro" "Z" -0.385062322 0.2115958266
30 "WALKING_DOWNSTAIRS" "Acc" "X" 0.283190646967742 -0.0577703163548387
30 "WALKING_DOWNSTAIRS" "Acc" "Y" -0.0174383900204839 -0.0272628077709677
30 "WALKING_DOWNSTAIRS" "Acc" "Z" -0.0999781422322581 -0.217275690290323
30 "WALKING_DOWNSTAIRS" "Gyro" "X" -0.711925919193548 -0.188249339790323
30 "WALKING_DOWNSTAIRS" "Gyro" "Y" -0.345933019903226 0.0843134006758064
30 "WALKING_DOWNSTAIRS" "Gyro" "Z" -0.308121690387097 0.296185229967742
30 "WALKING_UPSTAIRS" "Acc" "X" 0.271415642261538 -0.350504475230769
30 "WALKING_UPSTAIRS" "Acc" "Y" -0.0253311698786154 -0.127311157607692
30 "WALKING_UPSTAIRS" "Acc" "Z" -0.124697493775385 0.0249468034966154
30 "WALKING_UPSTAIRS" "Gyro" "X" -0.509578868923077 0.132080699918615
30 "WALKING_UPSTAIRS" "Gyro" "Y" -0.583123777384615 0.219113060815385
30 "WALKING_UPSTAIRS" "Gyro" "Z" -0.335708967107692 0.141598374703077
